FID,ref_tn_cod,id_thiesse,type,area_m2,road_density_mean,school_kde_mean
14036,235455,1167,0,22477120.781960133,0.023396156300463343,0.016888532657880498
14037,235455,1167,0,4564443.090062539,0.02224515558983185,0.03500501961996224
14038,125158,3866,1,7321.831586531168,0.8729154467582703,0.3975643515586853
14039,215160,2007,0,274103.4084189915,0.01841096313049396,0.0034679673379287125
14040,215160,2007,0,2468616.49087576,0.01816177803538437,0.0033855485603046733
14041,425654,556,0,458354.3463799113,0.027860838257604176,0.05462460749679142
14042,425654,556,0,7192804.126304219,0.02840005096322721,0.05680787745184461
14043,435653,420,0,374408.28313995095,0.009775732643902302,0.007737232824890978
14044,535156,2332,0,1856800.8962134726,0.06273093165710886,0.027374244651737364
14045,535156,2332,0,10065.776845644712,0.06483611464500427,0.02331249788403511
14046,415561,1814,0,189435.93087012536,0.021216064201373803,0.021517063932199227
14047,225757,1187,0,2699952.2086297986,0.028903288357369192,0.03565324249339628
14048,525357,2385,0,7261987.771801088,0.039886972541952954,0.03146589868284505
14049,225452,1407,0,439.75343474455974,0.0,0.0
14050,225452,1407,0,5859219.633425346,0.030066084313433255,0.03088993699570683
14051,525653,2770,1,346.09100596376027,0.0,0.0
14052,175658,2151,0,10360929.579766443,0.027998206278271577,0.005654939166894363
14053,416164,1103,0,1960314.389080436,0.03564308948623828,0.022721308326491944
14054,115958,3862,1,132206.02596960842,0.9278762661493741,0.3836263418197632
14055,115958,3862,1,6925.2851544391715,0.9230878949165344,0.39594483375549316
14056,426255,120,0,31136810.799789075,0.01137460375948424,0.01655172113562088
14057,345651,2810,1,389.6732581164135,0.0,0.0
14058,345651,2810,1,8.923063437230848,0.0,0.0
14059,345651,2810,1,2.4787714565606036,0.0,0.0
14060,345651,2810,1,372053.64883646055,0.2325466536992305,0.13869731973957372
14061,215851,1971,1,40.91891292908339,0.0,0.0
14062,215851,1971,1,617467.1415005273,0.05586361394278587,0.0346480260292689
14063,425152,454,1,45241.156908803016,0.04240942746400833,0.31155027747154235
14064,425152,454,1,1422.5429925480134,0.0,0.0
14065,117057,3889,1,34833.98878912279,0.7465497056643168,0.2565423250198364
14066,435853,655,0,635517.6290804002,0.010877161659300328,0.02299795222397034
14067,346157,2867,0,3368461.789601165,0.013685596561921176,0.006555481717544747
14068,135156,3658,1,9466.709057154707,0.879600316286087,0.6531361639499664
14069,346255,2785,0,1780.380854303827,0.0,0.0
14070,346255,2785,0,109.79596290003892,0.0,0.0
14071,346255,2785,0,53460.765181562136,0.022091239069898922,0.017272197330991428
14072,346255,2785,0,11293393.459544715,0.020856635356569186,0.014737007698555172
14073,346255,2785,0,854988.2434365806,0.022057010925241878,0.022713257975521543
14074,325555,3098,1,3395851.6750873635,0.04564404657439274,0.03578195978942163
14075,235956,1421,0,3448277.749503578,0.018627646041737087,0.0010422817189107998
14076,235956,1421,0,514530.8325285133,0.016244968083107245,0.005722687298537425
14077,225162,1556,0,6679848.957134108,0.04911840788675847,0.032745937565577546
14078,525361,2366,0,40884100.93552994,0.042688835199234075,0.013348534782741703
14079,225663,1389,0,5450.896912016164,0.0,0.0
14080,315753,4076,1,31883.5347872417,0.20979488889376322,0.0021097134061468146
14081,345556,2943,0,482.58881182694256,0.0,0.0
14082,345556,2943,0,38543.87599873918,0.2742955684661865,0.03669977312286695
14083,345556,2943,0,50.510990213346986,0.0,0.0
14084,345556,2943,0,1840090.779343514,0.24616507348176594,0.031290186981897096
14085,325152,4436,1,234.63563195113497,0.0,0.0
14086,325152,4436,1,686.5701167922214,0.0,0.0
14087,535159,2481,0,2719411.7617609454,0.0002875215723179281,0.0
14088,535159,2481,0,6821.928315702202,0.0,0.0
14089,125754,3832,1,0.09081028008647196,0.0,0.0
14090,125754,3832,1,278166.91512617783,0.6711179062172219,0.6379368835025363
14091,425564,477,1,2821205.9177128035,0.015060873959200144,0.07314869350216295
14092,236053,1468,0,12829741.545081288,0.02294525070027365,0.017249569006252234
14093,236053,1468,0,186472.74699767525,0.02353893514526518,0.023954207371724278
14094,175757,2162,0,1567771.815213269,0.011245686979964375,0.02502093785442412
14095,345153,3134,1,3134.0052921797237,0.0,0.0
14096,116954,3887,1,4215.930647847482,0.0,0.0
14097,116954,3887,1,18073.553697770367,0.9100057482719421,0.13582675158977509
14098,635352,308,1,417779.8857818197,0.03786789498884569,0.10978538187390025
14099,635352,308,1,52696.947769968225,0.037837835401296614,0.10917456448078156
14100,225155,1490,1,1039911.1700684933,0.03394260445520991,0.2308227485134488
14101,635252,320,1,6227.553119761476,0.053047724068164825,0.10131506621837616
14102,635252,320,1,650736.9234675606,0.05221660772804171,0.10366829542908818
14103,136154,3580,1,2455.972103504748,0.0,0.0
14104,515955,2368,0,4091876.173516735,0.01728242439945249,0.04115064516029074
14105,335554,3006,0,2089170.2736198257,0.016698155631976467,0.014000504601392008
14106,335554,3006,0,17337772.3712189,0.016309017444872204,0.024174352292969867
14107,335554,3006,0,2096.89716195148,0.0,0.0
14108,225156,1334,0,144999.74892821256,0.031216624858123914,0.053879012752856524
14109,225156,1334,0,1831414.024694206,0.03159437576929728,0.0522641923298927
14110,345158,3150,1,18298.994628025535,0.27659574151039124,0.43384547531604767
14111,345158,3150,1,5184.1890202606655,0.2774583101272583,0.4384534955024719
14112,436055,600,0,42991.654348762066,0.0018688901327550411,7.335572445299476e-05
14113,525851,2628,1,357.45786146810843,0.0,0.0
14114,525851,2628,1,4495.534637348646,0.0,0.0
14115,346058,2964,0,20177.196513841474,0.037737203761935234,0.002976561547257006
14116,346058,2964,0,8259528.805805989,0.035938796771742304,0.01466528336287794
14117,346058,2964,0,14609.817219160414,0.025733178481459618,0.02268818113952875
14118,116658,3594,1,4799.125416297485,0.8638585209846497,0.6153088212013245
14119,225258,1242,0,1446822.2930616566,0.0264300197078329,0.05463303835131228
14120,225258,1242,0,1130507.9179085707,0.025573307262926268,0.0509474366453701
14121,415753,978,0,16682.489391588228,0.019838986918330193,0.08009569346904755
14122,115554,3764,1,112.84882202906356,0.0,0.0
14123,115554,3764,1,1.0708105250920075,0.0,0.0
14124,115554,3764,1,637.712082937448,0.0,0.0
14125,425255,225,0,623275.1320458476,0.0062698247211594735,0.0
14126,615654,61,1,178371.9911815204,0.019864356473964805,0.1390559156151379
14127,615654,61,1,1415588.7074783621,0.020484423200631964,0.11672757822891762
14128,525156,2459,0,12191.931881139122,0.0943070724606514,0.07978872954845428
14129,525156,2459,0,3606.836233211298,0.0,0.0
14130,635351,318,0,35511.17759338803,0.04902242496609688,0.04557226225733757
14131,116060,3737,1,123147.8041118519,0.7677267789840698,0.9762696898900546
14132,235451,1150,0,253.8684256794958,0.0,0.0
14133,235451,1150,0,24.96498879966042,0.0,0.0
14134,235451,1150,0,7119.682120361114,0.026883265003561974,0.04488348588347435
14135,235451,1150,0,1850994.4965305852,0.027181549475871942,0.035105654013587194
14136,235451,1150,0,732978.0081130911,0.02720672683790326,0.028977022946087852
14137,235451,1150,0,1591244.0491428482,0.02706160132266298,0.041632159978528566
14138,235451,1150,0,125677.99646540883,0.02809325186535716,0.05017422294865052
14139,436159,816,0,12607830.765137939,0.019427329022437333,0.016185949992994584
14140,436159,816,0,563.919091562926,0.0,0.0
14141,345753,2858,0,3908512.0840983004,0.03530580362257285,0.026896503276358813
14142,345753,2858,0,3484004.537820171,0.04276698823498185,0.013646953497771864
14143,425251,471,1,960005.9434238808,0.04240942746400833,0.18491105750824013
14144,425251,471,1,143604.34498516523,0.04240942746400833,0.15542979857751302
14145,345351,3169,1,8176.642043635424,0.0,0.0
14146,115755,3744,1,2575.575347745998,0.0,0.0
14147,115755,3744,1,78.77427660054084,0.8238929510116577,0.8886008262634277
14148,115755,3744,1,1905.318197553996,0.0,0.0
14149,115755,3744,1,5.728471108729865,0.0,0.0
14150,115755,3744,1,32593.442625776028,0.8136859834194183,0.8977174758911133
14151,115755,3744,1,2159.698212364336,0.0,0.0
14152,116753,3751,1,1660.0563204255016,0.0,0.0
14153,116753,3751,1,2737.1033125122995,0.8756468892097473,0.693672776222229
14154,116753,3751,1,1165.7654838939457,0.0,0.0
14155,116753,3751,1,155770.24179059503,0.8789195488480961,0.6963366094757529
14156,635155,302,0,369663.90648862347,0.048684392929882615,0.038337020153129425
14157,635155,302,0,1560895.3227773071,0.04773042081162716,0.03992980081014908
14158,235453,1168,0,910709.7814164987,0.010441726624813616,0.01199567531786707
14159,235453,1168,0,23274212.458694015,0.021734805378074484,0.01262739933681891
14160,115153,4210,1,8622.571751347974,0.6705002188682556,0.25310152769088745
14161,215364,1653,0,1775543.038312191,0.027479073933015265,0.042965146526694295
14162,225762,1191,0,5758850.475236573,0.032615662743872884,0.03924852116390388
14163,225762,1191,0,5492803.108002923,0.03300768236859121,0.031094042098392612
14164,415554,1733,0,2900.512818926476,0.0,0.0
14165,415554,1733,0,4428159.95523365,0.02507454632650808,0.02489887466401334
14166,415554,1733,0,18540952.198945083,0.024066530183110193,0.011646238429012213
14167,135654,3634,1,2753.4603708704026,0.6026451587677002,0.18064405024051666
14168,135654,3634,1,3602.624369956586,0.0,0.0
14169,135654,3634,1,10818.292140463724,0.6421793699264526,0.19772952795028687
