"governorate","delegation","School","code_auto","type","lat","long"
"Kairouan","HAFFOUZ","E.P IIN ZANA","813604","rural","35.649506","9.738595"
"Kairouan","HAFFOUZ","E.P.EL ALIA","813605","rural","35.729336","9.60593"
"Kairouan","HAFFOUZ","E.P EL CHRICHIRA","813606","rural","35.666527","9.808535"
"Kairouan","HAFFOUZ","E.P EL HOUFIA","813607","rural","35.599226","9.7792634"
"Kairouan","HAFFOUZ","E.P EL KHTATFA","813608","rural","35.495848","9.737029"
"Kairouan","HAFFOUZ","E.P KHIT EL WADI 1 ","813609","rural","35.707761","9.631782"
"Kairouan","HAFFOUZ","E.P WADI JABBES","813610","rural","35.64706926","9.568695394"
"Kairouan","HAFFOUZ","E.P AWLED KHALEF ALLAH","813612","rural","35.52606706","9.788249025"
"Kairouan","HAFFOUZ","E.P TARZA SUD","813613","rural","35.525538","9.611865"
"Kairouan","HAFFOUZ","E.P EZROG","813614","rural","35.702458","9.807033"
"Kairouan","HAFFOUZ","E.P EL KTIFET","813616","rural","35.662951","9.619412"
"Kairouan","HAFFOUZ","E.P IN EL KEDIA","813617","rural","35.707437","9.669611"
"Kairouan","HAFFOUZ","E.P EL HORCHA","813618","rural","35.566943","9.652296"
"Kairouan","HAFFOUZ","E.P CITE EL ZEYETIN ","813619","urbain","35.636595","9.673751"
"Kairouan","HAFFOUZ","E.P AWLED KHLIF","813620","rural","35.500335","9.786911"
"Kairouan","HAFFOUZ","E.P EL ZEMLA","813621","rural","35.499081","9.699198"
"Kairouan","HAFFOUZ","E.P EL MRAYHIA","813622","rural","35.600292","9.68369"
"Kairouan","HAFFOUZ","E.P EL ONOK","813623","rural","35.690194","9.590434"
"Kairouan","HAFFOUZ","E.P EL ZABARA","813624","rural","35.543721","9.701925"
"Kairouan","HAFFOUZ","E.P KHIT EL WADI2 / HAJ AMMAR","813625","rural","35.730822","9.64676"
"Kairouan","HAFFOUZ","E.P AWLED EL ISSAWI ","813626","rural","35.646289","9.597899"
"Kairouan","HAFFOUZ","E.P HAMEM TARZA","813627","rural","35.594245","9.638266"
"Kairouan","HAJEB EL AYOUN","E.P 2 MARS 34 EL HAJIB","814101","urbain","35.39483266","9.545265189"
"Kairouan","HAJEB EL AYOUN"," E.P MAHATTA EL HAJEB","814102","rural","35.368658","9.569949"
"Kairouan","HAJEB EL AYOUN","E.P EL MABIT","814103","urbain","35.39841046","9.542965621"
"Kairouan","HAJEB EL AYOUN","E.P iin majouna","814104","rural","35.472759","9.680845"
"Kairouan","HAJEB EL AYOUN","E.P EL CHWACHI PAR EL ALA","814105","rural","35.54672627","9.511154346"
"Kairouan","HAJEB EL AYOUN","E.P EL SARJA PAR AALA","814106","rural","35.552539","9.426457"
"Kairouan","HAJEB EL AYOUN","E.P EL THALAJA","814107","rural","35.492677","9.512481"
"Kairouan","HAJEB EL AYOUN","E.P.EL KANTARA","814108","rural","35.450877","9.5262928"
"Kairouan","HAJEB EL AYOUN","E.P KSSAR EL SWISSIN","814109","rural","35.443677","9.626325"
"Kairouan","HAJEB EL AYOUN","E.P el mnassa","814110","rural","35.287659","9.632892"
"Kairouan","HAJEB EL AYOUN","E.P awled abbas","814111","rural","35.365081","9.499062"
"Kairouan","HAJEB EL AYOUN","E.P AWLED AMER","814112","rural","35.487935","9.639383"
"Kairouan","HAJEB EL AYOUN","E.P EL RHIMA","814113","rural","35.441986","9.584339"
"Kairouan","HAJEB EL AYOUN","E.P DAR EL KHARIF","814114","rural","35.375015","9.633176"
"Kairouan","HAJEB EL AYOUN","E.P EL DGHIMA","814115","rural","35.29242","9.565078"
"Kairouan","HAJEB EL AYOUN","E.P EL AANIZAT","814116","rural","35.38691","9.587566"
"Kairouan","HAJEB EL AYOUN","E.P EL HOJJAJ","814117","rural","35.564026","9.473049"
"Kairouan","HAJEB EL AYOUN","E.P ITHAT EL NSSA","814118","rural","35.324354","9.613408"
"Kairouan","HAJEB EL AYOUN","E.P.CITE ESSAADA","814119","urbain","35.392452","9.551775"
"Kairouan","HAJEB EL AYOUN","E.P.ESSOUDEN","814120","rural","35.516427","9.464751"
"Kairouan","HAJEB EL AYOUN","E.P DAWAR EL FRAHTIA","814121","rural","35.31756","9.65502"
"Kairouan","HAJEB EL AYOUN","E.P EL FARSIA","814122","rural","35.424549","9.641957"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P SIDI ALI BEN NASR ALLAH","814601","urbain","35.3527426","9.826517174"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P EL AAJABNA","814602","rural","35.2474029","9.859239454"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P BIR EL SLAYMIA","814604","rural","35.357234","9.8739641"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P  FARHAT HACHAT / HENCHIR EL HAMIL","814605","rural","35.288328","9.8794285"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P el kabara","814606","rural","35.18409692","9.817755336"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P el khobna ","814608","rural","35.30392869","9.735206633"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P EL RAGOUBA EL HAMRA","814610","rural","35.23707378","9.775970228"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P.SLAIMIA","814613","rural","35.31825874","9.901979857"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P EL BRIKET NASR ALLAH","814617","rural","35.25339676","9.939044583"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P THAMER","814618","rural","35.20190339","9.873916833"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P.CITE ENNASSIM","814619","urbain","35.34703672","9.837724791"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P.ENNOUR","814620","rural","35.20829424","9.929009726"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P.ABOU EL KACEM EC'CHEBBI","814621","rural","35.29813871","9.770631484"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P KHEBNA EL TMAMA","814623","rural","35.23055941","9.731067254"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P.NAJAH","814624","rural","35.2158098","9.819017861"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P.JAMEL","814625","rural","35.20465294","9.786766746"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P cite el aazaaaza","814627","urbain","35.363838","9.835278658"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P EL RIYAYCHA","814630","rural","35.29738184","9.852965707"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P EL BCHAYRIA","814632","rural","35.24688223","9.804836677"
"Kairouan","SIDI ALI BEN NASRALLAH","E.P EL AWAYNIA","814633","rural","35.18128701","9.845852245"
"Kairouan","MENZEL MHIRI","E.P EL FLAYLIA ","814603","rural","35.40448751","9.899907163"
"Kairouan","MENZEL MHIRI","E.P EL HMIDAT","814607","rural","35.4725233","9.847220598"
"Kairouan","MENZEL MHIRI","E.P MANZEL EL MHIRI 1","814609","urbain","35.42429421","9.852635843"
"Kairouan","MENZEL MHIRI","E.P RAGOUBAT ALI BEN SAAD","814611","rural","35.41715434","9.803364608"
"Kairouan","MENZEL MHIRI","E.P SI SAAD LA GARRE ","814612","rural","35.38860217","9.757916606"
"Kairouan","MENZEL MHIRI","E.P.TOUILA","814614","rural","35.44294083","9.747326314"
"Kairouan","MENZEL MHIRI","E.P SOD BOURGIBA","814615","rural","35.38196148","9.717427341"
"Kairouan","MENZEL MHIRI","E.P EL AAZEZA","814616","rural","35.47147765","9.808154183"
"Kairouan","MENZEL MHIRI","E.P HENCHIR EL MESTIRI","814622","rural","35.45300786","9.882187698"
"Kairouan","MENZEL MHIRI","E.P manzil elmhiri 2","814626","urbain","35.41875114","9.846044146"
"Kairouan","MENZEL MHIRI","E.P EL HMIDAT EL CHARKIA 2","814631","rural","35.491469","9.8747471"
"Kairouan","SIDI AMOR BOU HAJLA","E.P bouhajla centre","815101","urbain","35.400834","10.048637"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL FATEH SIDI AMOR","815102","rural","35.394872","10.098092"
"Kairouan","SIDI AMOR BOU HAJLA","E.P BEN WNISS","815103","rural","35.47613","10.05361"
"Kairouan","SIDI AMOR BOU HAJLA","E.P BIR ALI BEN AMARA","815105","rural","35.357226","10.128604"
"Kairouan","SIDI AMOR BOU HAJLA","E.P BIR AHMED","815106","rural","35.3713","9.9403424"
"Kairouan","SIDI AMOR BOU HAJLA","E.P BIR EL CHOURAFA","815107","rural","35.287203","10.052371"
"Kairouan","SIDI AMOR BOU HAJLA","E.P.BIR EDDAOULA","815108","rural","35.261968","10.029795"
"Kairouan","SIDI AMOR BOU HAJLA","E.P.BIR JEDID","815109","rural","35.341752","10.036724"
"Kairouan","SIDI AMOR BOU HAJLA","E.P BIR MSIKIN","815111","rural","35.459958","10.069372"
"Kairouan","SIDI AMOR BOU HAJLA","E.P  DHRAA BOU KAF ","815114","rural","35.303901","10.004408"
"Kairouan","SIDI AMOR BOU HAJLA","E.P DHRAA MRIRA","815115","rural","35.400071","10.132383"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL KTIFA","815117","rural","35.415038","9.9371409"
"Kairouan","SIDI AMOR BOU HAJLA","E.P HENCHIR TRAD","815118","rural","35.46287","9.9996373"
"Kairouan","SIDI AMOR BOU HAJLA"," E.P EL IZDIHAR","815119","rural","35.353659","9.9264992"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL JHINAT","815120","rural","35.359809","9.9960234"
"Kairouan","SIDI AMOR BOU HAJLA","E.P KHOLWET EL MWISSAT","815121","rural","35.392263","9.9691138"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL WADI","815123","rural","35.253801","10.136822"
"Kairouan","SIDI AMOR BOU HAJLA","E.P AWLED ACHOUR ","815124","rural","35.310724","10.12813"
"Kairouan","SIDI AMOR BOU HAJLA","E.P AWLED NASSIR","815125","rural","35.456129","10.134967"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EBN KHALDOUN","815129","urbain","35.394675","10.046608"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL LABIA","815131","rural","35.337343","10.094208"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL ZKAB","815133","rural","35.280477","10.095476"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL RMADHNIA","815134","rural","35.222094","10.176558"
"Kairouan","SIDI AMOR BOU HAJLA","E.P JHAYNA","815138","rural","35.308522","9.9600754"
"Kairouan","SIDI AMOR BOU HAJLA","E.P 20 MARS 56","815139","rural","35.247175","10.061094"
"Kairouan","SIDI AMOR BOU HAJLA","E.P BIR EL ARBI","815140","rural","35.41728","9.9949864"
"Kairouan","SIDI AMOR BOU HAJLA","E.P AWLED FARAH","815141","rural","35.448056","9.9486005"
"Kairouan","SIDI AMOR BOU HAJLA","E.P 24 JANVIER 52","815142","rural","35.336001","9.9600077"
"Kairouan","SIDI AMOR BOU HAJLA","E.P SIDI AHMED","815143","rural","35.433935","10.08112"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL AWAKBIA ","815144","rural","35.335766","10.017143"
"Kairouan","SIDI AMOR BOU HAJLA","E.P  FIRAK ESYOUDA","815148","rural","35.36948","10.121645"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL MAARFA","815149","urbain","35.399851","10.04923"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL FAWZ EL HDAYDIA","815150","rural","35.307723","10.064298"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL SHAYLIA","815151","rural","35.381458","10.014931"
"Kairouan","SIDI AMOR BOU HAJLA","E.P.OULED MBAREK","815152","rural","35.391121","9.9926897"
"Kairouan","SIDI AMOR BOU HAJLA","E.P KSSAR EL DABACH","815153","rural","35.298149","10.157143"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL SWALMIA","815154","rural","35.376573","10.061206"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL AWAYNIA","815156","rural","35.224305","10.130899"
"Kairouan","SIDI AMOR BOU HAJLA","E.P AWLED BOUHOUCH","815157","rural","35.483731","10.089517"
"Kairouan","SIDI AMOR BOU HAJLA","E.P BIR BRAKA","815158","rural","35.325547","9.9862739"
"Kairouan","SIDI AMOR BOU HAJLA","E.P EL KASAAT","815160","rural","35.423958","10.149086"
"Kairouan","CHERARDA","E.P BIR EL MELEH CHRARDA CENTER","815601","urbain","35.11604893","10.03254069"
"Kairouan","CHERARDA","E.P BIR HOUIDI","815602","rural","35.216347","9.964783"
"Kairouan","CHERARDA","E.P.AOUAYED","815603","rural","35.048244","10.040269"
"Kairouan","CHERARDA","E.P HSIN EL GHARSALEOUI/BIR LAHLOW","815604","rural","35.139003","10.064999"
"Kairouan","CHERARDA","E.P BIR EL WESFEN","815605","rural","35.202699","10.150247"
"Kairouan","CHERARDA","E.P ECHRAYTIA SUD ","815606","rural","35.18344892","10.08947272"
"Kairouan","CHERARDA","E.P ATTAKADOM","815607","rural","35.191767","10.002457"
"Kairouan","CHERARDA","E.P EL EDWAZ MARZOUK EL FAREKH","815608","rural","35.171286","9.959296"
"Kairouan","CHERARDA","E.P EL AWAKBIA ","815609","rural","35.133264","10.12598"
"Kairouan","CHERARDA","E.P IBN ZALOUCH","815610","rural","35.17101914","10.0404854"
"Kairouan","CHERARDA","E.P EL MSAADIA SUD","815611","rural","35.106888","10.093291"
"Kairouan","CHERARDA","E.P TAYSIR EL CHWEIHIA","815612","rural","35.201704","10.036832"
"Kairouan","CHERARDA","E.P BIR EL FIDH","815613","rural","35.15941","10.17547"
"Kairouan","CHERARDA","E.P BIR ZAROUK","815614","rural","35.231789","9.997231"
"Kairouan","CHERARDA","E.P.EL AMAL","815615","rural","35.090294","10.033305"
"Kairouan","CHERARDA","E.P EL HRAYRIA","815616","rural","35.11697","10.072446"
"Kairouan","CHERARDA","E.P EL ABAYDIA","815617","rural","35.08911","10.065747"
"Kairouan","CHERARDA","E.P CHWACHNIA","815618","rural","35.100488","10.070078"
"Kairouan","CHERARDA","E.P EL MZEHDIA","815619","rural","35.176518","10.120316"
"Kairouan","CHERARDA","E.P.CITE TAIEB M'HIRI","815620","urbain","35.139138","10.036336"
"Kairouan","CHERARDA","E.P.AHD JEDID","815621","rural","35.159384","10.008902"
"Kairouan","CHERARDA","E.P EL HDAYDIA","815622","rural","35.202975","10.103563"
"Kairouan","CHERARDA","E.P AWLED LAHMER","815623","rural","35.254833","10.006766"
"Kairouan","CHERARDA","E.P EL HAWANI","815624","rural","35.202307","9.984874"
"Kairouan","CHERARDA","E.P.MNARA CHIHIA","815626","rural","35.189057","10.189176"
"Monastir","MONASTIR","E.P.AV.1ER JUIN","832301","urbain","35.769392","10.83469"
"Monastir","MONASTIR","E.P.AV.L.SADOK MZALI","832302","urbain","35.775602","10.823825"
"Monastir","MONASTIR","E.P.R.A.ABDHALLAH ZANED","832304","urbain","35.77582","10.824674"
"Monastir","MONASTIR","E.P.R.CORNI.HEDI.NOMAAN","832305","urbain","35.764078","10.83659"
"Monastir","MONASTIR","E.P.RTE DE KAIROUAN","832306","urbain","35.767323","10.820787"
"Monastir","MONASTIR","E.P.2 MARS 34 SKANES","832307","urbain","35.772338","10.797665"
"Monastir","MONASTIR","E.P.IBN KHALDOUN KHENIS","832308","urbain","35.713264","10.818322"
"Monastir","MONASTIR","E.P.CITE ESSALEM","832309","urbain","35.763278","10.820267"
"Monastir","MONASTIR","E.P.CITE ESSADA","832311","urbain","35.771813","10.81563"
"Monastir","MONASTIR","E.P.HEDI YOUSSEF KHENIS","832312","urbain","35.709166","10.813499"
"Monastir","MONASTIR","E.P.CITE BASSATINE","832313","urbain","35.761525","10.820867"
"Monastir","MONASTIR","E.P.ROUTE REMADA","832314","urbain","35.765589","10.815688"
"Monastir","MONASTIR","E.P.ESSOUANI","832315","urbain","35.778952","10.814922"
"Monastir","MONASTIR","E.P.EL OMRANE","832316","urbain","35.762469","10.806834"
"Monastir","MONASTIR","E.P.SIDI NASR","832317","urbain","35.757443","10.811589"
"Monastir","MONASTIR","E.P.SKANES EN'KHILET","832318","urbain","35.775629","10.786033"
"Monastir","MONASTIR","E.P. EL FRINA","832319","urbain","35.43107","10.492571"
"Monastir","MONASTIR","E.P.OMAR SAKLI KHNIS","832320","urbain","35.719834","10.810929"
"Monastir","MONASTIR","E.AGBA","832321","urbain","35.756855","10.826885"
"Monastir","MONASTIR","E.P.EL AGBA","832322","urbain","35.766842","10.811399"
"Monastir","MONASTIR","E.CITE6","832323","urbain","35.766358310155","10.826777473336"
"Monastir","KSIBET MEDIOUNI","E.P.MOKHTAR BEN OMAR","832501","urbain","35.689172","10.841612"
"Monastir","KSIBET MEDIOUNI","E.P.EL FATH","832502","urbain","35.685927","10.844838"
"Monastir","KSIBET MEDIOUNI","E.P.TOUZA IBN KHALDOUN","832503","urbain","35.637517","10.829348"
"Monastir","KSIBET MEDIOUNI","E.P.TOUZA BOURGUIBA","832504","urbain","35.633755","10.826531"
"Monastir","KSIBET MEDIOUNI","E.P.BENNANE (HEMDANE)","832505","urbain","35.679175","10.838632"
"Monastir","KSIBET MEDIOUNI","E.P.BODHEUR","832506","urbain","35.65944798","10.82706728"
"Monastir","KSIBET MEDIOUNI","E.P.BENNANE 20 MARS","832507","urbain","35.6717","10.835311"
"Monastir","KSIBET MEDIOUNI","E.P.BENNANE EL JOUMHOURIA","832508","urbain","35.679624","10.839204"
"Monastir","KSIBET MEDIOUNI","E.P.BENNANE NEJI BEN SALEM","832509","urbain","35.672646","10.825619"
"Monastir","KSIBET MEDIOUNI","E.P.ENNADHOUR","832510","urbain","35.68099","10.849069"
"Monastir","OUERDANINE","E.P.EL AMEL","832801","urbain","35.7094418","10.67092786"
"Monastir","OUERDANINE","E.P.IBN YOUNES","832802","urbain","35.70943125","10.67682502"
"Monastir","OUERDANINE","E.P.SIDI BOU OTHMAN","832808","urbain","35.67625295","10.69600448"
"Monastir","OUERDANINE","E.P.MENZEL KHIR","832809","urbain","35.69909261","10.70765119"
"Monastir","OUERDANINE","E.P ATTAKADOM","832810","urbain","35.71045534","10.6704999"
"Monastir","OUERDANINE","E.P.ABDALLAH FARHAT","832812","urbain","35.70784833","10.6744869"
"Monastir","OUERDANINE","E.P.LES MARTYRS","832813","urbain","35.70941477","10.68409091"
"Monastir","SAHLINE","E.P EL SALEM","833101","urbain","35.752762","10.714384"
"Monastir","SAHLINE","E.P.EL HABIB","833102","urbain","35.753582","10.707291"
"Monastir","SAHLINE","E.P.MAATEMEUR-2/3/34","833103","urbain","35.750503","10.693067"
"Monastir","SAHLINE","E.P.MASJED AISSA","833104","urbain","35.724331","10.71462"
"Monastir","SAHLINE","E.P.SIDI AMEUR","833105","urbain","35.738888","10.705882"
"Monastir","SAHLINE","E.P.HEDI CHEKER","833106","urbain","35.749649","10.719411"
"Monastir","ZARAMDINE","E.P.3 JANVIER 1953","833301","urbain","35.573054","10.733353"
"Monastir","ZARAMDINE","E.P.AVENUE BOURGUIBA","833302","urbain","35.573969","10.732371"
"Monastir","ZARAMDINE","E.P.BANOUN EL HAHET O.ARDHAOUI","833303","urbain","35.52862852","10.59209061"
"Monastir","ZARAMDINE","E.P.MLE HAYET IBN KHALDOUN","833305","urbain","35.530973","10.605107"
"Monastir","ZARAMDINE","E.P.ALALCHA","833306","urbain","35.511972","10.55012"
"Monastir","ZARAMDINE","E.P.MELICHETTE EL FETH","833307","urbain","35.511846","10.531469"
"Monastir","ZARAMDINE","E.P.MZAOUGHA","833310","urbain","35.54257","10.572815"
"Monastir","ZARAMDINE","E.P.TALA MHIRI","833312","urbain","35.579796","10.733399"
"Monastir","ZARAMDINE","E.P.MLE HAYET ECHEBBI","833313","urbain","35.534717","10.632613"
"Monastir","ZARAMDINE","E.P.EL KODSS","833314","urbain","35.581448","10.729448"
"Monastir","ZARAMDINE","E.P.IBN KHALDOUN ","833315","urbain","35.56765","10.721643"
"Monastir","ZARAMDINE","E.P.MZAOUGHA NORD","833316","urbain","35.577694","10.559494"
"Monastir","ZARAMDINE","E.P.OULED M'NAJJA-M'LICHET","833317","urbain","35.528182","10.560531"
"Monastir","ZARAMDINE","E.P.MENZEL HAYET TRABELSIA","833318","urbain","35.548382","10.62769"
"Monastir","BENI HASSEN","E.P.HACHED","833501","urbain","35.570023","10.810994"
"Monastir","BENI HASSEN","E.P.2 MARS 34","833502","urbain","35.56841","10.806017"
"Monastir","BENI HASSEN","E.P.GHENADA","833503","urbain","35.49525784","10.69721076"
"Monastir","BENI HASSEN","E.P.JENAYHA","833504","urbain","35.53002827","10.75767072"
"Monastir","BENI HASSEN","E.P.EL MOUSTAKBEL-JENAYHA 2","833505","urbain","35.531182","10.772927"
"Monastir","BENI HASSEN","E.P.EL ATHAMNA","833506","urbain","35.48420455","10.67293967"
"Monastir","JEMMAL","E.P.EL KASSAS","833801","urbain","35.626908","10.760233"
"Monastir","JEMMAL","E.P SIDI MASOUD","833802","urbain","35.6215943","10.7554244"
"Monastir","JEMMAL","E.P.EL HIDAYA","833803","urbain","35.627008","10.7644"
"Monastir","JEMMAL","E.P.ZAOUIET KONTECH","833804","urbain","35.63663675","10.76425477"
"Monastir","JEMMAL","E.P.MENZEL KAMEL","833806","urbain","35.627441","10.662463"
"Monastir","JEMMAL","E.P.TYAIRA","833807","urbain","35.576689","10.773942"
"Monastir","JEMMAL","E.P.ECHOUHADA","833808","urbain","35.62311488","10.76524503"
"Monastir","JEMMAL","E.P.BIR TAIEB","833811","urbain","35.65008367","10.69516824"
"Monastir","JEMMAL","E.P.RUE IBN EL JAZAR","833813","urbain","35.616655","10.756983"
"Monastir","JEMMAL","E.P.CITE NELLE MZEL KAMEL","833814","urbain","35.623346","10.673553"
"Monastir","JEMMAL","E.P.ZAHET MEDIEN MHIRI","833815","urbain","35.62249339","10.75483432"
"Monastir","JEMMAL","E.P.SAIDA","833816","urbain","35.60363134","10.60533064"
"Monastir","JEMMAL","E.P.CITE EL MANAR","833817","urbain","35.628665","10.771422"
"Monastir","JEMMAL","E.P.B.S.B","833818","urbain","35.61427748","10.76216988"
"Monastir","JEMMAL","E.P.CITE EL FATH","833819","urbain","35.608636","10.756431"
"Monastir","JEMMAL","E.P.ETTADHAMEN RTE.BIR ETTAIB","833820","urbain","35.62572592","10.74524652"
"Monastir","JEMMAL","E.P.ZEWIET KONTECH HANNIBAL","833821","urbain","35.633183","10.758444"
"Monastir","BEMBLA","E.P.BOURGUIBA","834101","urbain","35.70095876","10.79822237"
"Monastir","BEMBLA","E.P.HACHED","834102","urbain","35.69844","10.790877"
"Monastir","BEMBLA","E.P.EL MANAR-El MANARA","834103","urbain","35.698163","10.776362"
"Monastir","BEMBLA","E.P.MENZEL ENNOUR","834104","urbain","35.66827744","10.77782291"
"Monastir","BEMBLA","E.P.MZEL ENNOUR 2 MARS 34","834105","urbain","35.674958","10.776521"
"Monastir","BEMBLA","E.P.MAZDOUR","834106","urbain","35.68038448","10.7270614"
"Monastir","BEMBLA","E.P.MENZEL HARB","834107","urbain","35.703145","10.74314"
"Monastir","BEMBLA","E.P.LA REPUBLIQUE","834108","urbain","35.69763516","10.79320368"
"Monastir","BEMBLA","E.P.CHAHID SAMI YOUSEF M.NOUR","834109","urbain","35.66484255","10.77101798"
"Monastir","BEMBLA","E.P.CITE EL KHADHRA","834110","urbain","35.413132","10.472157"
"Monastir","MOKNINE","E.P. HOUDA","834301","urbain","35.629992","10.905612"
"Monastir","MOKNINE","E.P.EL FATH R.BOURGUIBA","834302","urbain","35.626801","10.900156"
"Monastir","MOKNINE","E.P.BEN SALAH","834303","urbain","35.628724","10.899465"
"Monastir","MOKNINE","E.P.EZZOUHOUR","834304","urbain","35.631384","10.894469"
"Monastir","MOKNINE","E.P.ENNOUR","834305","urbain","35.632732","10.907164"
"Monastir","MOKNINE","E.P.SAID ABOU BAKER","834306","urbain","35.631376","10.891428"
"Monastir","MOKNINE","E.P.AKHLAK","834307","urbain","35.636167","10.902649"
"Monastir","MOKNINE","E.P.CHERAHIL","834308","urbain","35.508174","10.85341"
"Monastir","MOKNINE","E.P.HOJJAJ","834309","urbain","35.479546","10.80323"
"Monastir","MOKNINE","E.P.EL FHOUL","834310","urbain","35.646382","10.897391"
"Monastir","MOKNINE","E.P.SIDI BANNOUR OULED SAID","834311","urbain","35.515032","10.898425"
"Monastir","MOKNINE","E.P.MENZEL FERSI","834312","urbain","35.54961668","10.86876868"
"Monastir","MOKNINE","E.P.SIDI BANNOUR AHD JEDID","834314","urbain","35.52412435","10.9122486"
"Monastir","MOKNINE","E.P.HAJ MOHAMED ZAKHAMA","834316","urbain","35.62664193","10.91099034"
"Monastir","MOKNINE","E.P.EZ ZAMRINE","834318","urbain","35.624733","10.884096"
"Monastir","MOKNINE","E.P.OULED AZIZA HOJJAJ","834319","urbain","35.501173","10.817442"
"Monastir","MOKNINE","E.P.EL MRAZGUA HOJJAJ","834320","urbain","35.284599","10.461053"
"Monastir","MOKNINE","E.P.OULED YOUSSEF FHOUL","834321","urbain","35.464741","10.83823"
"Monastir","MOKNINE","E.P.H.BEN BRAHIM SMIRAT TOUAZR","834322","urbain","35.48034139","10.76277984"
"Monastir","MOKNINE","E.P.EL MZAHID CHRAHIL","834323","urbain","35.52252563","10.85882159"
"Monastir","MOKNINE","E.P.EL GRAOUA FRAJ HAJ OTHMAN","834324","urbain","35.455251","10.8099"
"Monastir","MOKNINE","E.P.EL HOUME SIDI BANNOUR","834325","urbain","35.522594","10.885837"
"Monastir","MOKNINE","E.P.CHOUACHINE","834326","urbain","35.576413","10.849542"
"Monastir","MOKNINE","E.P.EL ADHIAF HOJJAJ","834327","urbain","35.508729","10.807348"
"Monastir","MOKNINE","E.P.KHIR EDDINE","834328","urbain","35.62598","10.896783"
"Monastir","MOKNINE","E.P.HRAIGA/EL HORRIA","834329","urbain","35.6409822","10.91053971"
"Monastir","MOKNINE","E.P.FHOUL ELJADIDA","834330","urbain","35.443853","10.827079"
"Monastir","MOKNINE","E.P.FHOUL-AHD EL JEDID","834331","urbain","35.747125","10.823829"
"Monastir","MOKNINE","E.P.MOUTHABRA TOUAZRA","834332","urbain","35.50043963","10.78523142"
"Monastir","MOKNINE","E.P.ENNASR-OULED SAAD","834333","urbain","35.747124","10.823829"
"Monastir","MOKNINE","E.P.TOUAZRA IBN KHALDOUN","834334","urbain","35.63635","10.898531"
"Monastir","MOKNINE","E.P.ERRACHED TOUAZRA","834335","urbain","35.49369786","10.77988897"
"Monastir","MOKNINE","E.P.EL FAWZ A.HOJJAJ-O.JEMAA","834336","urbain","35.509105","10.831427"
"Monastir","MOKNINE","E.P.EL MANAR 1","834337","urbain","35.611922","10.891543"
"Monastir","MOKNINE","E.P.RAS EL WEDI","834338","urbain","35.640066","10.923579"
"Monastir","BEKALTA","E.P.CITE NOUVELLE","834501","urbain","35.61794909","10.99075175"
"Monastir","BEKALTA","E.P.BEKALTA GARE","834502","urbain","35.616299","10.991001"
"Monastir","BEKALTA","E.P.BAGDADI","834503","urbain","35.56889886","11.0180451"
"Monastir","BEKALTA","E.P.HACHED","834504","urbain","35.614811","10.997217"
"Monastir","BEKALTA","E.P.ECH CHAREF","834505","urbain","35.602967","11.030285"
"Monastir","BEKALTA","E.P.ELBHIRA","834506","urbain","35.615478","11.019791"
"Monastir","BEKALTA","E.P.ZEBID","834507","urbain","35.630841","11.01442"
"Monastir","TEBOULBA","E.P.HIDAYA","834802","urbain","35.639622","10.969252"
"Monastir","TEBOULBA","E.P.NAJAH","834803","urbain","35.644676","10.964554"
"Monastir","TEBOULBA","E.P.RUE 23/1/52","834804","urbain","35.641547","10.965618"
"Monastir","TEBOULBA","E.P.SOKRINE","834805","urbain","35.65396","10.945932"
"Monastir","TEBOULBA","E.P.BOUDRISS","834806","urbain","35.6409568","10.9595792"
